date,price,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year
1998/12/4,9016.14,-3.395774381,4.946175267,3.05061963,4.529895163,0.010824489,-0.002385563,0.106392952
1998/12/11,8821.76,-2.15591151,3.97786636,3.507954976,4.533855324,-0.036877398,-0.001490674,0.125469969
1998/12/18,8903.62,0.927932748,2.863034134,3.549719525,4.274889052,-0.046013798,0.021894074,0.147924005
1998/12/24,9217.99,3.530811063,3.895044937,3.920530174,3.945556953,0.022387629,0.030572875,0.20036696
1998/12/31,9181.43,-0.396615748,1.66467961,3.10015626,3.602790922,0.040770776,0.017304784,0.152716119
1999/1/8,9643.32,5.030697832,5.723400385,3.536539767,3.498240114,0.083078568,0.059038649,0.272136995
1999/1/15,9340.55,-3.139686332,5.761501226,4.26115654,3.717080985,0.01329574,0.000276291,0.20468199
1999/1/22,9120.67,-2.354036968,4.192472606,4.335513457,3.74001357,-0.006617706,0.020511673,0.184390311
1999/1/29,9358.82,2.611102035,3.537020855,4.803598768,3.651458219,-0.029502288,0.053530843,0.18368684
1999/2/5,9304.24,-0.58319318,2.484180698,3.993793846,3.679429529,-0.003887351,0.082137515,0.136119587
1999/2/12,9274.89,-0.315447581,3.126961471,3.335158908,3.715344991,0.016908846,0.100877151,0.108099196
1999/2/19,9339.95,0.701463845,2.333828218,2.870497811,3.708847147,-0.00201628,0.094484775,0.110057963
1999/2/26,9306.57,-0.357389494,4.04723794,2.998052082,3.633935703,0.000250423,0.15585443,0.089034147
1999/3/5,9736.07,4.615019282,5.668683521,3.794177788,3.774837133,0.049723501,0.274313013,0.136146372
1999/3/12,9876.35,1.440827767,2.96711096,3.75421516,3.783510202,0.057430714,0.266929639,0.148077712
1999/3/19,9903.55,0.275405388,2.424782435,3.776953714,3.660988327,0.064146082,0.254304585,0.111956319
1999/3/26,9822.24,-0.821018726,3.124334203,3.54622778,3.78262621,0.008850594,0.223380418,0.116662328
1999/4/1,9832.5,0.104456825,2.797019824,2.828311856,3.538761163,-0.004439899,0.263054453,0.094518779
1999/4/9,10173.83,3.471446733,3.824154589,3.042572763,3.37731561,0.027291224,0.287903204,0.131071523
1999/4/16,10493.89,3.145914567,4.225055854,3.492641118,3.380030881,0.068380532,0.246784986,0.144685186
1999/4/23,10689.67,1.865657063,4.12230355,3.742133454,3.428804439,0.087177218,0.264706961,0.179275225
1999/4/30,10789.04,0.929589033,2.917302405,3.7722041,3.464897914,0.060469853,0.255691559,0.179509044
1999/5/7,11031.59,2.248114753,2.587811334,3.463118286,3.419968736,0.05123934,0.229083523,0.218268298
1999/5/14,10913.32,-1.072102933,2.881361617,3.127194727,3.465596519,0.020922068,0.223522606,0.199794635
1999/5/21,10829.28,-0.770068137,1.881004131,2.566869872,3.285077035,0.003729711,0.182295181,0.188146708
1999/5/28,10559.75,-2.488900462,3.89832011,2.812124298,3.137546751,-0.042771713,0.131433708,0.18649543
1999/6/4,10799.84,2.273633372,3.699898198,3.090146014,3.198612354,-0.010398302,0.197834106,0.194976598
1999/6/11,10490.51,-2.864209099,4.505900087,3.496280632,3.372038825,-0.031282781,0.189162933,0.187390279
1999/6/18,10855.56,3.479811754,3.829937725,3.98351403,3.430839119,0.028012974,0.219229931,0.245923841
1999/6/25,10552.57,-2.791104282,3.768115141,3.950962788,3.511763728,-0.02289571,0.144779936,0.17977915
1999/7/2,11139.25,5.55959354,5.531164446,4.40877935,3.65401455,0.061840654,0.213236936,0.234231739
1999/7/9,11193.7,0.488812083,1.404134031,3.633337836,3.418937731,0.031149015,0.160772431,0.229302868
1999/7/16,11209.85,0.144277585,1.301089005,3.001125656,3.183836519,0.062286249,0.200127401,0.200458986
1999/7/23,10910.97,-2.666226578,3.482473004,2.929715121,3.230934069,-0.020493301,0.196290404,0.220828322
1999/7/30,10655.15,-2.344612807,3.514078033,2.425443518,3.308122961,-0.048111884,0.138514257,0.199459885
1999/8/6,10714.04,0.552690483,2.475141129,2.693195293,3.274271253,-0.044229851,0.151522317,0.246105499
1999/8/13,10973.66,2.423175571,4.039652643,3.377836202,3.454158629,0.005745594,0.183157967,0.302511573
1999/8/20,11100.62,1.156952193,2.221592431,3.062616059,3.314431323,0.041807952,0.188509574,0.300805634
1999/8/27,11090.17,-0.094138886,2.595440615,2.832956704,3.222393191,0.035106272,0.191649555,0.377373418
1999/9/3,11078.46,-0.105589004,3.520054246,3.094184984,3.140239371,0.009550141,0.137878014,0.450012761
1999/9/10,11028.43,-0.451597063,1.583342811,2.480107526,2.953023128,-0.00650324,0.116650382,0.414717465
1999/9/17,10803.64,-2.038277434,3.76943953,2.867069301,2.953133494,-0.025836394,0.090885592,0.3683028
1999/9/24,10279.34,-4.852993991,6.09553817,3.74209369,3.000164637,-0.072132769,0.046537246,0.280313174
1999/10/1,10273,-0.061677112,3.129383793,3.644426076,3.143935451,-0.068498417,0.044800407,0.319639806
1999/10/8,10649.77,3.667575197,3.713715565,4.177019265,3.344987664,-0.014242422,0.046780809,0.348152358
1999/10/15,10019.72,-5.916090207,6.76934807,4.9269964,3.61889392,-0.025256485,-0.045185341,0.190448581
1999/10/22,10470.25,4.496433034,5.438076114,4.762630886,3.779227093,0.019200818,-0.020526359,0.238747132
1999/10/29,10729.87,2.479596953,4.928917648,5.212514349,3.98370847,0.007521289,-0.005484269,0.248805008
1999/11/5,10704.49,-0.236535951,2.565268731,4.925402641,3.860843144,0.068342229,-0.029651211,0.192639709
1999/11/12,10769.32,0.605633711,2.199917978,3.783045118,3.859036939,0.028563788,-0.013194885,0.207378366
1999/11/19,11003.9,2.178224809,3.177730813,3.217958793,3.907561123,0.025538986,0.016124802,0.201359457
1999/11/26,10988.91,-0.13622443,1.486927362,2.357461221,3.738133882,0.026570159,0.040641114,0.177416434
1999/12/3,11286.18,2.705181861,4.382418274,2.811748607,3.971390171,0.047993745,0.045032149,0.25177515
1999/12/10,11224.71,-0.544648411,2.154316164,2.800348153,3.836796557,0.020066522,0.069987064,0.272388956
1999/12/17,11257.43,0.291499736,2.310527399,2.5835473,3.521378993,0.024435545,0.037019739,0.264365505
1999/12/23,11405.76,1.317618675,3.065175622,2.978109365,3.516028312,0.010595259,0.080851394,0.23733699
1999/12/31,11497.12,0.800998794,1.649780462,2.294949912,3.34403372,0.024268778,0.032126939,0.252214524
2000/1/7,11522.56,0.221272806,5.127110094,3.038148394,3.207180555,0.023551557,0.029379026,0.194874794
2000/1/14,11722.98,1.739370418,2.148654466,2.997680161,2.933062084,0.027812263,0.045774921,0.255063139
2000/1/21,11251.72,-4.019967619,4.159693184,3.271309551,2.868960046,-0.021344476,0.031230037,0.233650598
2000/1/28,10738.88,-4.557880928,5.60563185,4.260272398,3.122323639,-0.068012664,0.007858172,0.147460898
2000/2/4,10963.81,2.094538723,3.885786972,3.949941618,3.262812722,-0.064759131,0.023312401,0.178367067
2000/2/11,10425.22,-4.912434637,6.075442752,4.93163869,3.504288717,-0.073455436,-0.049977856,0.124026269
2000/2/18,10219.53,-1.973003927,5.401228943,5.242022629,3.830480515,-0.048361654,-0.079373044,0.094173952
2000/2/25,9862.12,-3.497323262,4.915000983,5.069364913,3.874862407,-0.100484229,-0.110733199,0.059694388
2000/3/3,10367.2,5.121414057,6.093517418,5.621297524,4.203129179,-0.00556535,-0.064202064,0.064823897
2000/3/10,9928.83,-4.228431978,6.290415927,5.675040818,4.534786556,-0.028445535,-0.099705942,0.005313704
2000/3/17,10595.24,6.711868367,10.35207572,6.912752513,5.142028231,0.074336958,-0.019289795,0.069842632
2000/3/24,11112.73,4.884174403,6.112744968,7.212188509,5.51394194,0.071912377,0.081074271,0.131384491
2000/3/31,10921.93,-1.71694984,2.34028902,6.27388141,5.281706851,0.100021856,0.0631685,0.110798881
2000/4/7,11111.49,1.735590688,6.413335372,6.304611271,5.637096926,0.04872471,0.043354927,0.092163915
2000/4/14,10305.78,-7.251142736,11.01490439,6.470318438,6.208364527,-0.07261492,0.0285497,-0.017925669
2000/4/20,10844.06,5.223088403,5.945595578,6.428531091,6.236694837,-0.007129692,0.035702108,0.014442915
2000/4/28,10733.92,-1.015671252,4.116908243,6.872685896,6.255954943,-0.033980141,0.000377451,-0.005108888
2000/5/5,10577.86,-1.453895688,5.128135853,6.551386017,6.177012702,0.026400719,-0.011829615,-0.041130064
2000/5/12,10609.37,0.29788634,3.712943828,4.725895876,6.036322276,-0.021642263,-0.014852377,-0.027851286
2000/5/19,10626.86,0.164854275,3.775813267,4.183450298,5.941389966,-0.009973989,-0.034264215,-0.018691917
2000/5/26,10299.24,-3.082942657,3.817966925,4.108714968,5.751760758,-0.026339921,-0.062760547,-0.024670092
2000/6/2,10794.76,4.81122879,5.279709959,4.146608495,5.667535261,0.017474176,-0.043541748,-0.000470377
2000/6/9,10614.07,-1.673867691,2.544845833,3.854583996,5.01693277,-0.001203554,-0.054401405,0.011778264
2000/6/16,10449.31,-1.552279192,2.962105959,3.651157169,4.754379519,0.014570978,-0.071785479,-0.037423219
2000/6/23,10404.76,-0.42634394,2.50715119,3.323453235,4.7682847,-0.03612864,-0.087762674,-0.014007014
2000/6/30,10447.9,0.414617925,2.732018807,2.686530447,4.46150832,-0.015655634,-0.091259376,-0.062064322
2000/7/7,10635.99,1.800266082,2.537926282,2.684800559,3.755093477,0.017865294,-0.076942103,-0.049823561
2000/7/14,10812.75,1.661904534,2.157392025,2.483622076,3.439409848,0.039211861,-0.077644933,-0.035424203
2000/7/21,10733.56,-0.73237613,1.749323715,2.294165207,3.242111137,0.02734138,-0.046051626,-0.016259783
2000/7/28,10511.17,-2.071912767,2.921770596,2.341603154,3.058247365,-0.011735626,-0.02120426,-0.013512715
2000/8/4,10767.75,2.441022265,2.589150399,2.354409184,2.964597913,-0.004161753,-0.01788247,0.005013048
2000/8/11,11027.8,2.415082074,3.071672355,2.582979266,2.905919504,0.027413086,0.057800219,0.004933632
2000/8/18,11046.48,0.169390087,1.962948185,2.636385384,2.751334609,0.050927727,0.080918594,-0.004877205
2000/8/25,11192.63,1.323045893,1.664512134,2.322070768,2.450068123,0.039458568,0.134911155,0.009238812
2000/9/1,11238.78,0.412324896,1.989791497,2.172231043,2.403813595,0.019131649,0.084070916,0.014471325
2000/9/8,11220.65,-0.161316442,1.925653852,1.885726417,2.317442586,0.015767014,0.130107978,0.017429498
2000/9/15,10927,-2.617049814,3.290451088,2.217602143,2.382717578,-0.023732581,0.031312174,0.011418374
2000/9/22,10847.37,-0.72874531,3.370183948,2.644020096,2.435898006,-0.034826734,-0.023878921,0.055259384
2000/9/29,10650.92,-1.811038067,2.929650229,2.878984779,2.468541669,-0.050775133,-0.02481338,0.036787696
2000/10/6,10596.54,-0.510566223,3.18169698,3.192995561,2.553900415,-0.030242519,-0.04634392,-0.00499823
2000/10/13,10192.18,-3.815962569,5.917686339,3.849804374,2.901263967,-0.060400816,-0.011022941,0.017212058
2000/10/20,10226.59,0.337611777,6.272259713,4.575323315,3.180471393,-0.039839751,-0.056940851,-0.023271651
2000/10/27,10590.62,3.55964207,3.660946611,4.758147411,3.269787744,-0.000558673,-0.013350202,-0.01297779
2000/11/3,10817.95,2.146522111,3.936691147,4.946895953,3.341872644,0.061397071,0.022697408,0.010599291
2000/11/10,10602.95,-1.987437546,3.733886735,4.400946051,3.489450856,0.036802101,-0.000605125,-0.015448515
2000/11/17,10629.87,0.253891606,4.051985532,3.845877506,3.688406973,0.00370611,0.000283245,-0.033990676
2000/11/24,10470.23,-1.501805761,2.376698868,3.524815571,3.720649254,-0.032142874,0.016602196,-0.047200314
2000/12/1,10373.54,-0.923475416,3.378913357,3.385371123,3.841754212,-0.021636431,-0.039020784,-0.080863499
2000/12/8,10712.91,3.271496519,5.764570243,3.893042,4.047930809,0.007811949,0.009312168,-0.045595833
2000/12/15,10434.96,-2.594533138,4.488136277,4.002079686,4.141093503,-0.003368598,-0.001373296,-0.073060192
2000/12/22,10635.56,1.922383986,4.651383426,4.570750826,4.284571269,0.025258494,0.022182155,-0.067527284
2000/12/29,10786.85,1.422492093,3.009150435,4.478310095,4.27019239,0.006901953,0.032441926,-0.06177808
2001/1/5,10662.01,-1.157335089,4.143100164,4.072942575,4.122310209,0.021758588,0.002446411,-0.074683924
2001/1/12,10525.38,-1.28146569,2.183547005,3.496795257,3.78158415,-0.010359586,-0.026576958,-0.102158325
2001/1/19,10587.59,0.591047544,2.380911663,2.929177317,3.674914571,-0.018472492,-0.013599402,-0.059024754
2001/1/26,10659.98,0.683725003,2.538821394,2.811595056,3.558425425,-0.000190396,0.01415732,-0.007347135
2001/2/2,10864.1,1.914825356,3.848506282,2.737946586,3.567977054,0.032181261,0.008948016,-0.009094466
2001/2/9,10781.45,-0.760762511,2.578952697,2.836798009,3.445224318,0.018310116,-0.022338998,0.034170022
2001/2/16,10799.82,0.170385245,2.696761567,2.915760485,3.471896209,0.013118223,-0.022329285,0.056782455
2001/2/23,10441.9,-3.31412931,5.640464378,3.691171231,3.660358794,-0.03886194,-0.067073601,0.058788577
2001/3/2,10466.31,0.233769716,3.795956675,3.678033829,3.496307664,-0.029229835,-0.068732549,0.009559958
2001/3/9,10644.62,1.703656781,3.735509458,3.96717302,3.433588762,-0.01437061,-0.051336598,0.072092079
2001/3/16,9823.41,-7.714789255,7.743630115,5.228890157,3.691275986,-0.059231557,-0.100996614,-0.072846863
2001/3/23,9504.78,-3.24357835,9.298196858,6.143323277,4.215363188,-0.091869054,-0.123771015,-0.144694418
2001/3/30,9878.78,3.934862248,4.75160919,6.382236406,4.266072274,-0.071946204,-0.072495146,-0.095509676
2001/4/6,9791.09,-0.887660217,6.243787188,7.009305838,4.604425622,-0.0032901,-0.07601066,-0.118831948
2001/4/12,10126.94,3.430159461,4.064920249,6.089628371,4.744759671,0.065457591,-0.006400986,-0.017353369
2001/4/20,10579.85,4.472328265,6.516776045,5.394273168,5.076255892,0.070967265,0.034543284,-0.024364491
2001/4/27,10810.05,2.175834251,3.459311805,5.071198822,5.043823019,0.104070129,0.020719278,0.007092469
2001/5/4,10951.24,1.306099417,2.635695487,4.169175896,5.048551585,0.08139675,0.012321188,0.035298255
2001/5/11,10821.31,-1.186440988,2.019406022,3.65779734,4.992105289,0.02282263,0.020594269,0.019976681
2001/5/18,11301.74,4.439665808,4.883697075,3.249527597,4.929041347,0.045484526,0.063205853,0.063507
2001/5/25,11005.37,-2.622339569,3.152257971,3.172764139,4.875399789,0.004942819,0.051110625,0.06856137
2001/6/1,10990.41,-0.13593364,2.094613811,3.03749372,4.738658485,0.015626574,0.059465718,0.018124534
2001/6/8,10977,-0.122015466,2.351595618,3.120541119,4.289322277,-0.028733629,0.024651565,0.034193292
2001/6/15,10623.64,-3.21909447,3.988157056,2.896656114,3.84681896,-0.034685794,0.018081526,0.016683398
2001/6/22,10604.59,-0.17931707,1.844753776,2.569780065,3.604581009,-0.035105151,-0.002911929,0.019205633
2001/6/29,10502.4,-0.96363933,2.373783428,2.639572469,3.282080695,-0.043235857,-0.026370071,0.005216359
2001/7/6,10252.68,-2.37774223,3.986993449,3.048421927,3.275586795,-0.034918352,-0.038391448,-0.036038958
2001/7/13,10539.06,2.793220894,4.183003859,3.097133628,3.08110578,-0.0061794,0.001299716,-0.025311785
2001/7/20,10576.65,0.356673176,2.281607658,3.206347098,2.982963767,0.007069813,-0.001033285,-0.014618635
2001/7/27,10416.67,-1.512577234,3.703535619,3.538785146,3.071950445,0.015994842,-0.022824621,-0.008990436
2001/8/3,10512.78,0.922655705,2.382719238,3.137716593,3.102226546,-0.002493581,-0.032337699,-0.023679042
2001/8/10,10416.25,-0.918215734,2.918447832,2.821577586,2.938455776,-0.015165482,-0.033872995,-0.055455304
2001/8/17,10240.78,-1.684579383,2.85976239,2.96611627,2.914081144,-0.016885435,-0.051763826,-0.072937261
2001/8/24,10423.17,1.78101668,2.989811323,2.787685196,2.988680937,-0.008523911,-0.001793735,-0.068747024
2001/8/31,9949.75,-4.541996341,5.489980495,3.56450051,3.25021301,-0.044785791,-0.049354548,-0.114694833
2001/9/7,9605.85,-3.45636825,6.271413855,4.402742016,3.44048441,-0.06200016,-0.097586386,-0.143913231
2001/9/10,9605.51,-0.00353951,1.855640053,4.151711431,3.4413916,-0.078446384,-0.022181707,-0.120938043
2001/9/21,8235.81,-14.25952396,15.80322128,7.35506392,4.56051142,-0.172259605,-0.133508614,-0.240755132
2001/9/28,8847.56,7.427927551,7.45803995,7.847078783,4.849765296,-0.078940437,-0.104387384,-0.169314951
2001/10/5,9119.77,3.076667465,5.145260388,7.565540417,4.92995334,-0.050568892,-0.068564378,-0.139363415
2001/10/12,9344.16,2.460478718,4.735865049,8.285596666,5.134474789,0.134576927,-0.077296794,-0.083203005
2001/10/19,9204.11,-1.49879711,4.371928563,5.427773488,5.190174201,0.040299246,-0.13003398,-0.099982497
2001/10/26,9545.17,3.705518513,4.679648548,4.733175637,5.381584977,0.046645913,-0.117009635,-0.098714712
2001/11/2,9323.54,-2.32190731,5.541127083,4.832142311,5.600141581,-0.002206726,-0.14863157,-0.1381417
2001/11/9,9608,3.050987071,4.242809062,4.708878314,5.71539547,0.043881483,-0.112122285,-0.093837093
2001/11/16,9866.99,2.695566195,5.206182348,4.91744176,5.900093056,0.033715481,-0.126949479,-0.071767576
2001/11/23,9959.71,0.939698936,1.82750768,4.204406543,5.594886988,0.068232667,-0.095013616,-0.048759196
2001/11/30,9851.56,-1.08587499,3.02619253,3.575672905,5.324451877,0.025349709,-0.103622158,-0.050318406
2001/12/7,10049.46,2.008818908,4.725546005,3.696357141,5.563610707,0.018492975,-0.084498497,-0.061929952
2001/12/14,9811.15,-2.371371198,3.37520623,3.238613111,4.527942786,-0.014916097,-0.076479436,-0.059780775
2001/12/21,10035.34,2.28505323,2.950724431,3.519417299,4.15233316,0.018654914,-0.053679586,-0.056435204
2001/12/28,10136.99,1.01292034,1.494817316,3.136573495,3.84812957,0.008709921,-0.034793,-0.060245577
2002/1/4,10259.74,1.21091172,3.432675775,2.813355938,3.739530464,0.045722469,0.0006886,-0.037729284
2002/1/11,9987.53,-2.653186143,3.069278559,2.73687402,3.630976297,-0.004764163,-0.052331992,-0.051100293
2002/1/18,9771.85,-2.159492888,2.754534905,2.687826638,3.47055016,-0.036020554,-0.076092146,-0.077046807
2002/1/25,9840.08,0.69823012,2.224143842,2.87015827,3.19413489,-0.040903571,-0.055352622,-0.07691384
2002/2/1,9907.26,0.682718027,4.212160877,3.065029546,3.191580875,-0.008037022,-0.057598466,-0.088073563
2002/2/8,9744.24,-1.645459996,3.281835745,3.118168842,3.031218658,-0.002825463,-0.064515541,-0.096203201
2002/2/15,9903.04,1.629680714,3.505763405,3.305975967,3.171073301,0.006398322,-0.03297991,-0.083036569
2002/2/22,9968.15,0.657474876,2.986254726,3.496503688,3.167745151,0.006145998,-0.043654666,-0.045370095
2002/3/1,10368.86,4.019903392,4.098252936,3.468026703,3.115470729,0.064101459,0.042122666,-0.009310827
2002/3/8,10572.49,1.963861022,2.864827956,3.363774756,3.072939206,0.067600454,0.100630345,-0.006776193
2002/3/15,10607.23,0.32858863,1.63556551,2.896225282,2.963342629,0.064112197,0.104285978,0.07979103
2002/3/22,10427.67,-1.692807642,3.00134908,2.89999887,3.088886943,0.00567179,0.266137757,0.09709746
2002/3/28,10403.94,-0.227567616,2.165872146,2.416903673,2.983319974,-0.015942318,0.175910647,0.05316041
2002/4/5,10271.64,-1.271633631,2.523947658,2.331683599,2.937875732,-0.031637855,0.12630472,0.049080337
2002/4/12,10190.82,-0.786826641,2.665591863,2.589190187,2.930463812,-0.022713607,0.090608466,0.006307927
2002/4/19,10257.11,0.650487399,2.643948181,2.499839962,2.965447507,-0.014112923,0.114405412,-0.030505158
2002/4/26,9910.72,-3.377072099,3.366250338,2.79993451,2.894954962,-0.035137524,0.038296856,-0.08319388
2002/5/3,10006.63,0.967739983,3.087263085,2.940763366,2.878740574,-0.01807411,0.07326509,-0.086255986
2002/5/10,9939.92,-0.666658006,3.410239012,3.126925154,2.870780207,-0.030923915,0.034546211,-0.081449473
2002/5/17,10353.08,4.156572689,4.358485783,3.555559554,2.985132795,0.044634497,0.049264264,-0.083939287
